FPID|AndresDC|Andres RBB ADC|20241214|20241214|20250115|122923|2.00|2.00|Simphony|19.7.2
FPSUM|Cover|5|Cover|36|521017.00|0.00|0|0|0.00|0|98983.00|18|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|620000.00|18|620000.00|18|0.00|0|0.00|0|0.00|0.00|21|86|521017.00|0.00|0.00|0.00|521017.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|79816.00|7981.00|0|0|0.00|0|6384.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|94181.00|0|0.00|0|0.00|0|0.00|0|0.00|0.00|14|58|79816.00|0.00|0.00|0.00|79816.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|0.00|0.00|0|0|0.00|0|0.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|0.00|0|30567214.00|1|0.00|0|0.00|0|0.00|0.00|27|14|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Almacen|2|Almacen|33|13445.00|0.00|0|0|0.00|0|2555.00|1|1|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|16000.00|1|16000.00|1|0.00|0|0.00|0|0.00|0.00|19|80|13445.00|0.00|0.00|0.00|13445.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|1215834.00|121580.00|0|0|0.00|0|97266.00|7|14|0|0|0|0.00|0.00|0.00|0|0|0|272000.00|7|0.00|0|0.00|0|1434680.00|13|0.00|0|0.00|0|0.00|0|0.00|0.00|12|51|1215834.00|0.00|0.00|0.00|1215834.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Cover|5|Cover|36|100842.00|0.00|0|0|0.00|0|19158.00|3|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|120000.00|3|120000.00|3|0.00|0|0.00|0|0.00|0.00|24|3|100842.00|0.00|0.00|0.00|100842.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|18056.00|1806.00|0|0|0.00|0|1444.00|1|1|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|21306.00|1|0.00|0|0.00|0|0.00|0|0.00|0.00|19|80|18056.00|0.00|0.00|0.00|18056.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|2395279.00|205532.00|0|0|0.00|0|191621.00|18|21|0|0|0|0.00|0.00|0.00|0|0|0|290200.00|5|0.00|0|0.00|0|2792424.00|19|8112939.00|71|20800.00|1|4506497.00|5|0.00|-33990.00|25|6|2395279.00|0.00|0.00|0.00|2395279.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|7211311.00|721116.00|0|0|0.00|0|576889.00|15|27|0|0|0|0.00|0.00|0.00|0|0|0|292400.00|13|0.00|0|0.00|3|8509316.00|16|2401441.00|4|216400.00|8|0.00|0|0.00|0.00|15|61|7211311.00|0.00|0.00|0.00|7211311.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|4676026.00|467585.00|0|0|0.00|0|374074.00|8|15|0|0|0|0.00|0.00|0.00|0|0|0|255600.00|9|0.00|0|0.00|0|5517685.00|16|1645025.00|4|399200.00|6|0.00|0|0.00|0.00|13|55|4676026.00|0.00|0.00|0.00|4676026.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Consome|4|Consome|35|103706.00|0.00|0|0|0.00|0|8294.00|2|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|112000.00|2|112000.00|2|0.00|0|0.00|0|0.00|0.00|24|4|103706.00|0.00|0.00|0.00|103706.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Disney|6|Disney|37|195799.00|0.00|0|0|0.00|0|37201.00|3|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|233000.00|3|168000.00|1|0.00|0|15600.00|2|0.00|0.00|14|58|195799.00|0.00|0.00|0.00|195799.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Consome|4|Consome|35|24073.00|0.00|0|0|0.00|0|1927.00|2|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|26000.00|2|26000.00|2|0.00|0|0.00|0|0.00|0.00|24|2|24073.00|0.00|0.00|0.00|24073.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Almacen|2|Almacen|33|0.00|0.00|0|0|0.00|0|0.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|0.00|0|0.00|0|0.00|0|256000.00|1|0.00|0.00|25|5|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Cover|5|Cover|36|268912.00|0.00|0|0|0.00|0|51088.00|8|0|0|0|0|0.00|0.00|0.00|0|0|0|60000.00|1|0.00|0|0.00|0|320000.00|8|320000.00|8|0.00|0|0.00|0|0.00|0.00|20|84|268912.00|0.00|0.00|0.00|268912.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|2842073.00|282551.00|0|0|0.00|0|227347.00|4|5|0|0|0|0.00|0.00|0.00|0|0|0|599500.00|1|0.00|0|0.00|0|3351945.00|4|2043237.00|10|0.00|0|0.00|0|0.00|-38783.00|26|12|3048242.00|-206169.00|0.00|0.00|2842073.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
