FPID|AndresDC|Andres RBB ADC|20241129|20241129|20241231|122937|2.00|2.00|Simphony|19.7.2
FPSUM|Eventos|3|Eventos|3|109260.00|10926.00|0|0|0.00|0|8740.00|1|0|0|0|0|0.00|0.00|0.00|0|0|0|233820.00|3|0.00|0|0.00|0|128926.00|1|19783640.00|1|0.00|0|0.00|0|0.00|0.00|26|11|109260.00|0.00|0.00|0.00|109260.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|274631.00|27462.00|0|0|0.00|0|21969.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|324062.00|0|12168011.00|1|0.00|0|0.00|0|0.00|0.00|18|73|274631.00|0.00|0.00|0.00|274631.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|5210759.00|521061.00|0|0|0.00|0|416841.00|15|21|0|0|0|0.00|0.00|0.00|0|0|0|3271500.00|15|0.00|0|0.00|0|6148661.00|19|296529.00|2|0.00|0|0.00|0|0.00|0.00|20|83|5210759.00|0.00|0.00|0.00|5210759.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|6913567.00|667814.00|-15279|2|0.00|0|578933.00|7|10|0|0|0|0.00|0.00|0.00|0|0|0|576800.00|7|0.00|0|0.00|0|8160314.00|8|8797333.00|20|520000.00|1|562138.00|1|0.00|-1112.00|26|10|6913567.00|0.00|0.00|0.00|6913567.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Cover|5|Cover|36|100842.00|0.00|0|0|0.00|0|19158.00|5|0|0|0|0|0.00|0.00|0.00|0|0|0|20000.00|1|0.00|0|40000.00|2|120000.00|5|120000.00|5|0.00|0|0.00|0|0.00|0.00|19|77|100842.00|0.00|0.00|0.00|100842.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Cover|5|Cover|36|184877.00|0.00|0|0|0.00|0|35123.00|6|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|220000.00|6|220000.00|6|0.00|0|0.00|0|0.00|0.00|22|90|184877.00|0.00|0.00|0.00|184877.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Cover|5|Cover|36|184877.00|0.00|0|0|0.00|0|35123.00|6|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|220000.00|6|220000.00|6|0.00|0|520000.00|1|0.00|0.00|21|88|184877.00|0.00|0.00|0.00|184877.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Consome|4|Consome|35|92592.00|0.00|0|0|0.00|0|7408.00|6|0|0|0|0|0.00|0.00|0.00|0|0|0|6000.00|1|0.00|0|0.00|0|100000.00|6|100000.00|6|0.00|0|0.00|0|0.00|0.00|26|9|92592.00|0.00|0.00|0.00|92592.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|1718713.00|171863.00|0|0|0.00|0|137487.00|5|8|0|0|0|0.00|0.00|0.00|0|0|0|130200.00|6|0.00|0|0.00|0|2028063.00|18|168478.00|5|25000.00|1|0.00|0|0.00|0.00|13|55|1718713.00|0.00|0.00|0.00|1718713.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Almacen|2|Almacen|33|0.00|0.00|0|0|0.00|0|0.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|1|0.00|0|0.00|0|0.00|0|0.00|0|0.00|0.00|20|84|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Disney|6|Disney|37|24538.00|0.00|0|0|0.00|0|4662.00|1|1|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|29200.00|1|0.00|0|0.00|0|29200.00|1|0.00|0.00|19|77|24538.00|0.00|0.00|0.00|24538.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|8811504.00|881122.00|0|0|0.00|0|704896.00|27|40|0|0|0|0.00|0.00|0.00|0|0|0|267600.00|10|0.00|0|0.00|1|10397522.00|32|2211187.00|6|520000.00|1|0.00|0|0.00|0.00|21|88|8811504.00|0.00|0.00|0.00|8811504.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|0.00|0.00|0|0|0.00|0|0.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|8.00|1|0.00|0|0.00|0|0.00|0|0.00|0|0.00|0.00|11|47|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Consome|4|Consome|35|196299.00|0.00|0|0|0.00|0|15701.00|6|0|0|0|0|0.00|0.00|0.00|0|0|0|4500.00|1|0.00|0|35000.00|2|212000.00|6|212000.00|6|0.00|0|0.00|0|0.00|0.00|26|10|196299.00|0.00|0.00|0.00|196299.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Cover|5|Cover|36|571438.00|0.00|0|0|0.00|0|108562.00|18|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|680000.00|18|680000.00|18|0.00|0|0.00|0|0.00|0.00|21|87|571438.00|0.00|0.00|0.00|571438.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Cover|5|Cover|36|151263.00|0.00|0|0|0.00|0|28737.00|5|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|40000.00|1|180000.00|5|180000.00|5|0.00|0|820000.00|2|0.00|0.00|22|92|151263.00|0.00|0.00|0.00|151263.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Cover|5|Cover|36|655473.00|0.00|0|0|0.00|0|124527.00|15|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|540000.00|2|780000.00|15|780000.00|15|0.00|0|0.00|0|0.00|0.00|20|81|655473.00|0.00|0.00|0.00|655473.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Disney|6|Disney|37|7563.00|0.00|0|0|0.00|0|1437.00|1|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|9000.00|1|0.00|0|0.00|0|9000.00|1|0.00|0.00|15|62|7563.00|0.00|0.00|0.00|7563.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|3972423.00|397228.00|0|0|0.00|0|317777.00|9|13|0|0|0|0.00|0.00|0.00|0|0|0|364400.00|10|0.00|0|60748.00|2|4687428.00|10|3776450.00|6|0.00|0|0.00|0|0.00|0.00|15|61|3972423.00|0.00|0.00|0.00|3972423.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|469918.00|46990.00|0|0|0.00|0|37582.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|585000.00|2|0.00|0|0.00|0|554490.00|0|0.00|0|21961.00|1|0.00|0|0.00|0.00|25|5|469918.00|0.00|0.00|0.00|469918.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
