FPID|AndresDC|Andres RBB ADC|20241205|20241205|20250106|123253|2.00|2.00|Simphony|19.7.2
FPSUM|Almacen|2|Almacen|33|137812.00|0.00|0|0|0.00|0|26188.00|3|3|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|164000.00|3|164000.00|3|0.00|0|0.00|0|0.00|0.00|22|89|137812.00|0.00|0.00|0.00|137812.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|4673467.00|467330.00|0|0|0.00|0|373833.00|1|1|0|0|0|0.00|0.00|0.00|0|0|0|664600.00|4|0.00|0|0.00|0|5514630.00|1|0.00|0|0.00|0|0.00|0|0.00|0.00|12|52|4673467.00|0.00|0.00|0.00|4673467.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|5503244.00|550307.00|0|0|0.00|0|440256.00|8|8|0|0|0|0.00|0.00|0.00|0|0|0|226800.00|7|0.00|0|0.00|0|6493807.00|12|176125.00|2|0.00|0|0.00|0|0.00|0.00|13|56|5503244.00|0.00|0.00|0.00|5503244.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|1294728.00|-6027.00|-1215802|40|0.00|0|103572.00|28|43|0|0|0|0.00|0.00|0.00|0|0|0|85800.00|2|0.00|0|72766.00|2|1392273.00|29|7049593.00|21|0.00|0|0.00|0|0.00|-223922.00|22|92|1294728.00|0.00|0.00|0.00|1294728.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|3743217.00|368852.00|0|0|0.00|0|295113.00|2|2|0|0|0|0.00|0.00|0.00|0|0|0|299600.00|4|0.00|0|0.00|0|4407182.00|2|0.00|0|0.00|0|10926.00|1|0.00|0.00|15|62|3743217.00|0.00|0.00|0.00|3743217.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|380741.00|38072.00|-74556|4|0.00|0|30459.00|5|5|0|0|0|0.00|0.00|0.00|0|0|0|621100.00|5|0.00|0|3856405.00|2|449267.00|5|910450.00|8|0.00|0|1536619.00|1|0.00|-5422.00|25|7|380741.00|0.00|0.00|0.00|380741.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|-3969511.00|-267827.00|-3928438|35|0.00|0|-462048.00|3|-9|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|1|-4699386.00|3|24100.00|5|2519294.00|3|0.00|0|0.00|-492158.00|26|10|-3690721.00|-278790.00|0.00|0.00|-3969511.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Almacen|2|Almacen|33|151261.00|0.00|0|0|0.00|0|28739.00|1|1|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|180000.00|1|180000.00|1|0.00|0|0.00|0|0.00|0.00|18|73|151261.00|0.00|0.00|0.00|151261.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Almacen|2|Almacen|33|67226.00|0.00|0|0|0.00|0|12774.00|1|1|0|0|0|0.00|0.00|0.00|0|0|0|158000.00|1|0.00|0|0.00|0|80000.00|1|80000.00|1|0.00|0|0.00|0|0.00|0.00|22|90|67226.00|0.00|0.00|0.00|67226.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|0.00|0.00|0|0|0.00|0|0.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|1|0.00|0|0.00|0|0.00|0|0.00|0|0.00|0.00|10|41|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|1897226.00|189720.00|0|0|0.00|0|151774.00|6|12|0|0|0|0.00|0.00|0.00|0|0|0|49800.00|1|0.00|0|0.00|0|2238720.00|10|17700.00|1|19926.00|2|0.00|0|0.00|0.00|15|62|1897226.00|0.00|0.00|0.00|1897226.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|2851584.00|285147.00|-71093|3|0.00|0|228116.00|14|25|0|0|0|0.00|0.00|0.00|0|0|0|81500.00|4|0.00|0|9459644.00|2|3364851.00|14|2556228.00|22|0.00|0|0.00|0|0.00|-5170.00|23|94|2851584.00|0.00|0.00|0.00|2851584.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|548060.00|54803.00|0|0|0.00|0|43840.00|6|8|0|0|0|0.00|0.00|0.00|0|0|0|11800.00|1|0.00|0|0.00|0|646703.00|15|0.00|0|0.00|0|0.00|0|0.00|0.00|12|51|548060.00|0.00|0.00|0.00|548060.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|148071.00|14807.00|0|0|0.00|0|11849.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|1|174727.00|0|0.00|0|0.00|0|562902.00|1|0.00|0.00|24|3|148071.00|0.00|0.00|0.00|148071.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|1569266.00|156921.00|-292823|9|0.00|0|125534.00|17|24|0|0|0|0.00|0.00|0.00|0|0|0|274000.00|2|0.00|0|247363.00|4|1851721.00|17|6179579.00|25|1407256.00|1|2516890.00|1|0.00|-21298.00|23|96|1569266.00|0.00|0.00|0.00|1569266.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|4758749.00|447450.00|0|0|0.00|0|411951.00|4|4|0|0|0|0.00|0.00|0.00|0|0|0|230000.00|6|0.00|0|0.00|0|5618153.00|8|250206.00|3|502591.00|2|0.00|0|0.00|-1.00|14|58|4758749.00|0.00|0.00|0.00|4758749.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|6836129.00|683597.00|0|0|0.00|0|546921.00|2|8|0|0|0|0.00|0.00|0.00|0|0|0|19500.00|1|0.00|0|11603.00|2|8066647.00|3|0.00|0|0.00|0|0.00|0|0.00|0.00|20|82|6836129.00|0.00|0.00|0.00|6836129.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|535499.00|53549.00|0|0|0.00|0|42841.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|2|631889.00|0|0.00|0|0.00|0|0.00|0|0.00|0.00|25|5|535499.00|0.00|0.00|0.00|535499.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Restaurante|1|Restaurante|1|2682140.00|250981.00|0|0|0.00|0|214560.00|5|9|0|0|0|0.00|0.00|0.00|0|0|0|126400.00|6|0.00|0|0.00|0|3147685.00|6|2456298.00|8|0.00|0|0.00|0|0.00|-17222.00|16|68|2682140.00|0.00|0.00|0.00|2682140.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Disney|6|Disney|37|0.00|0.00|0|0|0.00|0|0.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|0|0.00|0|0.00|0|0.00|0|9000.00|1|0.00|0.00|15|62|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Almacen|2|Almacen|33|0.00|0.00|0|0|0.00|0|0.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|0.00|1|0.00|0|0.00|0|0.00|0|0.00|0|0.00|0.00|26|9|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Almacen|2|Almacen|33|1717620.00|0.00|0|0|0.00|0|326380.00|1|1|0|0|0|0.00|0.00|0.00|0|0|0|1015000.00|12|0.00|0|0.00|0|2044000.00|1|0.00|0|0.00|0|0.00|0|0.00|0.00|25|6|1717620.00|0.00|0.00|0.00|1717620.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
FPSUM|Eventos|3|Eventos|3|0.00|0.00|0|0|0.00|0|0.00|0|0|0|0|0|0.00|0.00|0.00|0|0|0|0.00|0|0.00|0|12893.00|4|0.00|0|21273758.00|1|0.00|0|0.00|0|0.00|0.00|19|78|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
